t;h0;g;dt;r;cd;m;Density;rf;F_cw;F_g;F_a;F_res;a;v;h
1.52000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44084;1.22499;0.00197;3.17088;4.32460;12.04894;4.55346;10.32917;40.21885;38.91865;0.00503
1.53000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44078;1.22499;0.00197;3.18723;4.32404;12.00424;4.49298;10.19328;40.32078;39.32186;0.00503
1.54000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44072;1.22499;0.00197;3.20341;4.32348;11.95955;4.43266;10.05775;40.42136;39.72608;0.00503
1.55000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44066;1.22499;0.00197;3.21941;4.32292;11.91485;4.37253;9.92258;40.52059;40.13128;0.00503
1.56000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44061;1.22499;0.00197;3.23523;4.32236;11.87015;4.31256;9.78777;40.61846;40.53747;0.00503
1.57000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44055;1.22499;0.00197;3.25088;4.32180;11.82545;4.25278;9.65334;40.71500;40.94462;0.00503
1.58000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44049;1.22499;0.00197;3.26635;4.32124;11.78076;4.19317;9.51927;40.81019;41.35272;0.00503
1.59000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44044;1.22499;0.00197;3.28164;4.32068;11.73606;4.13374;9.38557;40.90405;41.76176;0.00503
1.60000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44038;1.22499;0.00197;3.29675;4.32012;11.69136;4.07449;9.25225;40.99657;42.17172;0.00503
1.61000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44032;1.22499;0.00197;3.31168;4.31956;11.64667;4.01543;9.11930;41.08776;42.58260;0.00503
1.62000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44026;1.22499;0.00197;3.32643;4.31900;11.60197;3.95654;8.98673;41.17763;42.99438;0.00503
1.63000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44021;1.22499;0.00197;3.34100;4.31844;11.55727;3.89784;8.85454;41.26617;43.40704;0.00503
1.64000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44015;1.22499;0.00197;3.35538;4.31788;11.51258;3.83932;8.72273;41.35340;43.82057;0.00503
1.65000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44009;1.22499;0.00197;3.36958;4.31732;11.46788;3.78098;8.59131;41.43931;44.23497;0.00503
1.66000;0.00000;9.81000;0.01000;0.04000;0.64000;0.44004;1.22499;0.00197;3.38360;4.31676;11.42318;3.72283;8.46027;41.52392;44.65021;0.00503
1.67000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43998;1.22499;0.00197;3.39743;4.31620;11.37848;3.66486;8.32962;41.60721;45.06628;0.00503
1.68000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43992;1.22499;0.00197;3.41107;4.31564;11.33379;3.60708;8.19936;41.68921;45.48317;0.00503
1.69000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43987;1.22499;0.00197;3.42453;4.31508;11.28909;3.54948;8.06948;41.76990;45.90087;0.00503
1.70000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43981;1.22499;0.00197;3.43780;4.31452;11.24439;3.49208;7.94000;41.84930;46.31936;0.00503
1.71000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43975;1.22499;0.00197;3.45088;4.31396;11.19970;3.43486;7.81092;41.92741;46.73864;0.00503
1.72000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43969;1.22499;0.00197;3.46378;4.31340;11.15500;3.37783;7.68223;42.00423;47.15868;0.00503
1.73000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43964;1.22499;0.00197;3.47648;4.31284;11.12587;3.33655;7.58933;42.08013;47.57948;0.00503
1.74000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43958;1.22499;0.00197;3.48905;4.31228;11.09673;3.29540;7.49671;42.15509;48.00103;0.00503
1.75000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43952;1.22499;0.00197;3.50150;4.31172;11.06760;3.25439;7.40437;42.22914;48.42332;0.00503
1.76000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43947;1.22499;0.00197;3.51381;4.31116;11.03847;3.21350;7.31230;42.30226;48.84635;0.00503
1.77000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43941;1.22499;0.00197;3.52599;4.31060;11.00933;3.17275;7.22050;42.37446;49.27009;0.00503
1.78000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43935;1.22499;0.00197;3.53803;4.31004;10.98020;3.13213;7.12898;42.44575;49.69455;0.00503
1.79000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43929;1.22499;0.00197;3.54995;4.30948;10.95107;3.09164;7.03775;42.51613;50.11971;0.00503
1.80000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43924;1.22499;0.00197;3.56173;4.30892;10.92193;3.05129;6.94679;42.58560;50.54556;0.00503
1.81000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43918;1.22499;0.00197;3.57338;4.30836;10.89280;3.01106;6.85610;42.65416;50.97211;0.00503
1.82000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43912;1.22499;0.00197;3.58489;4.30780;10.86367;2.97098;6.76570;42.72182;51.39932;0.00503
1.83000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43907;1.22499;0.00197;3.59628;4.30724;10.83453;2.93102;6.67558;42.78857;51.82721;0.00503
1.84000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43901;1.22499;0.00197;3.60752;4.30668;10.80540;2.89120;6.58574;42.85443;52.25575;0.00503
1.85000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43895;1.22499;0.00197;3.61864;4.30612;10.77627;2.85151;6.49619;42.91939;52.68495;0.00503
1.86000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43889;1.22499;0.00197;3.62962;4.30556;10.74713;2.81196;6.40692;42.98346;53.11478;0.00503
1.87000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43884;1.22499;0.00197;3.64046;4.30500;10.71800;2.77254;6.31793;43.04664;53.54525;0.00503
1.88000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43878;1.22499;0.00197;3.65117;4.30444;10.68887;2.73326;6.22922;43.10893;53.97634;0.00503
1.89000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43872;1.22499;0.00197;3.66174;4.30388;10.65973;2.69411;6.14080;43.17034;54.40804;0.00503
1.90000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43867;1.22499;0.00197;3.67218;4.30332;10.63060;2.65510;6.05266;43.23087;54.84035;0.00503
1.91000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43861;1.22499;0.00197;3.68249;4.30276;10.60147;2.61622;5.96481;43.29052;55.27326;0.00503
1.92000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43855;1.22499;0.00197;3.69266;4.30220;10.57233;2.57748;5.87725;43.34929;55.70675;0.00503
1.93000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43850;1.22499;0.00197;3.70269;4.30164;10.54320;2.53887;5.78997;43.40719;56.14082;0.00503
1.94000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43844;1.22499;0.00197;3.71259;4.30108;10.51407;2.50040;5.70298;43.46422;56.57546;0.00503
1.95000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43838;1.22499;0.00197;3.72235;4.30052;10.48493;2.46207;5.61627;43.52038;57.01067;0.00503
1.96000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43832;1.22499;0.00197;3.73197;4.29996;10.45580;2.42387;5.52986;43.57568;57.44642;0.00503
1.97000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43827;1.22499;0.00197;3.74146;4.29940;10.42667;2.38581;5.44373;43.63012;57.88272;0.00503
1.98000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43821;1.22499;0.00197;3.75082;4.29884;10.39753;2.34788;5.35789;43.68370;58.31956;0.00503
1.99000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43815;1.22499;0.00197;3.76004;4.29828;10.36840;2.31009;5.27234;43.73642;58.75693;0.00503
2.00000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43810;1.22499;0.00197;3.76912;4.29772;10.33927;2.27243;5.18707;43.78829;59.19481;0.00503
2.01000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43804;1.22499;0.00197;3.77806;4.29716;10.31013;2.23491;5.10210;43.83931;59.63320;0.00503
2.02000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43798;1.22499;0.00197;3.78687;4.29660;10.28100;2.19753;5.01741;43.88949;60.07210;0.00503
2.03000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43792;1.22499;0.00197;3.79554;4.29604;10.25187;2.16029;4.93301;43.93882;60.51148;0.00503
2.04000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43787;1.22499;0.00197;3.80408;4.29548;10.22273;2.12317;4.84890;43.98730;60.95136;0.00503
2.05000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43781;1.22499;0.00197;3.81248;4.29492;10.19360;2.08620;4.76508;44.03496;61.39171;0.00503
2.06000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43775;1.22499;0.00197;3.82075;4.29436;10.16447;2.04936;4.68155;44.08177;61.83253;0.00503
2.07000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43770;1.22499;0.00197;3.82887;4.29380;10.13533;2.01266;4.59831;44.12775;62.27380;0.00503
2.08000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43764;1.22499;0.00197;3.83687;4.29324;10.10620;1.97610;4.51536;44.17291;62.71553;0.00503
2.09000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43758;1.22499;0.00197;3.84472;4.29268;10.07707;1.93967;4.43270;44.21723;63.15770;0.00503
2.10000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43752;1.22499;0.00197;3.85244;4.29212;10.04793;1.90337;4.35032;44.26074;63.60031;0.00503
2.11000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43747;1.22499;0.00197;3.86003;4.29156;10.01880;1.86722;4.26824;44.30342;64.04335;0.00503
2.12000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43741;1.22499;0.00197;3.86747;4.29100;9.98967;1.83119;4.18644;44.34528;64.48680;0.00503
2.13000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43735;1.22499;0.00197;3.87479;4.29044;9.96053;1.79531;4.10494;44.38633;64.93066;0.00503
2.14000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43730;1.22499;0.00197;3.88196;4.28988;9.93140;1.75956;4.02372;44.42657;65.37493;0.00503
2.15000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43724;1.22499;0.00197;3.88900;4.28932;9.90227;1.72394;3.94279;44.46600;65.81959;0.00503
2.16000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43718;1.22499;0.00197;3.89591;4.28876;9.87313;1.68847;3.86215;44.50462;66.26463;0.00503
2.17000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43713;1.22499;0.00197;3.90268;4.28820;9.84400;1.65312;3.78180;44.54244;66.71006;0.00503
2.18000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43707;1.22499;0.00197;3.90932;4.28764;9.83755;1.64060;3.75364;44.57997;67.15586;0.00503
2.19000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43701;1.22499;0.00197;3.91591;4.28708;9.83110;1.62811;3.72557;44.61723;67.60203;0.00503
2.20000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43695;1.22499;0.00197;3.92246;4.28652;9.82465;1.61567;3.69758;44.65421;68.04857;0.00503
2.21000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43690;1.22499;0.00197;3.92896;4.28596;9.81820;1.60328;3.66970;44.69090;68.49548;0.00503
2.22000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43684;1.22499;0.00197;3.93542;4.28540;9.81175;1.59093;3.64190;44.72732;68.94275;0.00503
2.23000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43678;1.22499;0.00197;3.94184;4.28484;9.80529;1.57862;3.61420;44.76346;69.39039;0.00503
2.24000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43673;1.22499;0.00197;3.94821;4.28428;9.79884;1.56636;3.58659;44.79933;69.83838;0.00503
2.25000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43667;1.22499;0.00197;3.95454;4.28372;9.79239;1.55414;3.55908;44.83492;70.28673;0.00503
2.26000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43661;1.22499;0.00197;3.96082;4.28316;9.78594;1.54196;3.53165;44.87024;70.73543;0.00503
2.27000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43655;1.22499;0.00197;3.96707;4.28260;9.77949;1.52983;3.50432;44.90528;71.18449;0.00503
2.28000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43650;1.22499;0.00197;3.97326;4.28204;9.77304;1.51774;3.47708;44.94005;71.63389;0.00503
2.29000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43644;1.22499;0.00197;3.97942;4.28148;9.76659;1.50569;3.44994;44.97455;72.08363;0.00503
2.30000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43638;1.22499;0.00197;3.98553;4.28092;9.76014;1.49369;3.42288;45.00878;72.53372;0.00503
2.31000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43633;1.22499;0.00197;3.99160;4.28036;9.75369;1.48173;3.39592;45.04274;72.98415;0.00503
2.32000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43627;1.22499;0.00197;3.99763;4.27980;9.74724;1.46981;3.36905;45.07643;73.43491;0.00503
2.33000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43621;1.22499;0.00197;4.00361;4.27924;9.74078;1.45794;3.34227;45.10985;73.88601;0.00503
2.34000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43615;1.22499;0.00197;4.00955;4.27868;9.73433;1.44611;3.31559;45.14301;74.33744;0.00503
2.35000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43610;1.22499;0.00197;4.01544;4.27812;9.72788;1.43432;3.28899;45.17590;74.78920;0.00503
2.36000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43604;1.22499;0.00197;4.02130;4.27756;9.72143;1.42258;3.26249;45.20852;75.24129;0.00503
2.37000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43598;1.22499;0.00197;4.02711;4.27700;9.71498;1.41088;3.23608;45.24088;75.69369;0.00503
2.38000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43593;1.22499;0.00197;4.03287;4.27644;9.70853;1.39922;3.20976;45.27298;76.14642;0.00503
2.39000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43587;1.22499;0.00197;4.03860;4.27588;9.70208;1.38760;3.18353;45.30482;76.59947;0.00503
2.40000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43581;1.22499;0.00197;4.04428;4.27532;9.69563;1.37603;3.15739;45.33639;77.05284;0.00503
2.41000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43576;1.22499;0.00197;4.04992;4.27476;9.68918;1.36450;3.13135;45.36770;77.50651;0.00503
2.42000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43570;1.22499;0.00197;4.05551;4.27420;9.68273;1.35301;3.10539;45.39876;77.96050;0.00503
2.43000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43564;1.22499;0.00197;4.06107;4.27364;9.67627;1.34157;3.07953;45.42955;78.41480;0.00503
2.44000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43558;1.22499;0.00197;4.06658;4.27308;9.66982;1.33017;3.05375;45.46009;78.86940;0.00503
2.45000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43553;1.22499;0.00197;4.07205;4.27252;9.66337;1.31881;3.02807;45.49037;79.32430;0.00503
2.46000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43547;1.22499;0.00197;4.07747;4.27196;9.65692;1.30749;3.00248;45.52040;79.77950;0.00503
2.47000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43541;1.22499;0.00197;4.08286;4.27140;9.65047;1.29621;2.97698;45.55017;80.23501;0.00503
2.48000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43536;1.22499;0.00197;4.08820;4.27084;9.64402;1.28498;2.95157;45.57968;80.69080;0.00503
2.49000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43530;1.22499;0.00197;4.09350;4.27028;9.63757;1.27379;2.92625;45.60894;81.14689;0.00503
2.50000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43524;1.22499;0.00197;4.09876;4.26972;9.63112;1.26264;2.90101;45.63795;81.60327;0.00503
2.51000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43518;1.22499;0.00197;4.10397;4.26916;9.62467;1.25154;2.87587;45.66671;82.05994;0.00503
2.52000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43513;1.22499;0.00197;4.10915;4.26860;9.61822;1.24047;2.85082;45.69522;82.51689;0.00503
2.53000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43507;1.22499;0.00197;4.11428;4.26804;9.61176;1.22945;2.82586;45.72348;82.97413;0.00503
2.54000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43501;1.22499;0.00197;4.11937;4.26748;9.60531;1.21847;2.80099;45.75149;83.43164;0.00503
2.55000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43496;1.22499;0.00197;4.12442;4.26692;9.59886;1.20753;2.77621;45.77925;83.88943;0.00503
2.56000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43490;1.22499;0.00197;4.12942;4.26636;9.59241;1.19663;2.75151;45.80677;84.34750;0.00503
2.57000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43484;1.22499;0.00197;4.13439;4.26580;9.58596;1.18577;2.72691;45.83404;84.80584;0.00503
2.58000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43478;1.22499;0.00197;4.13931;4.26524;9.57951;1.17496;2.70239;45.86106;85.26445;0.00503
2.59000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43473;1.22499;0.00197;4.14420;4.26468;9.57306;1.16418;2.67796;45.88784;85.72333;0.00503
2.60000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43467;1.22499;0.00197;4.14904;4.26412;9.56661;1.15345;2.65363;45.91438;86.18247;0.00503
2.61000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43461;1.22499;0.00197;4.15384;4.26356;9.56016;1.14276;2.62938;45.94067;86.64188;0.00503
2.62000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43456;1.22499;0.00197;4.15860;4.26300;9.55371;1.13211;2.60521;45.96672;87.10155;0.00503
2.63000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43450;1.22499;0.00197;4.16331;4.26244;9.54725;1.12150;2.58114;45.99253;87.56147;0.00503
2.64000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43444;1.22499;0.00197;4.16799;4.26188;9.54080;1.11094;2.55715;46.01810;88.02165;0.00503
2.65000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43439;1.22499;0.00197;4.17263;4.26132;9.53435;1.10041;2.53326;46.04344;88.48209;0.00503
2.66000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43433;1.22499;0.00197;4.17722;4.26076;9.52790;1.08992;2.50945;46.06853;88.94277;0.00503
2.67000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43427;1.22499;0.00197;4.18177;4.26020;9.52145;1.07948;2.48572;46.09339;89.40371;0.00503
2.68000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43421;1.22499;0.00197;4.18629;4.25964;9.51500;1.06907;2.46209;46.11801;89.86489;0.00503
2.69000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43416;1.22499;0.00197;4.19076;4.25908;9.50979;1.05995;2.44141;46.14242;90.32631;0.00503
2.70000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43410;1.22499;0.00197;4.19520;4.25852;9.50459;1.05087;2.42080;46.16663;90.78798;0.00503
2.71000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43404;1.22499;0.00197;4.19960;4.25796;9.49938;1.04182;2.40027;46.19063;91.24989;0.00503
2.72000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43399;1.22499;0.00197;4.20397;4.25740;9.49417;1.03281;2.37982;46.21443;91.71203;0.00503
2.73000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43393;1.22499;0.00197;4.20830;4.25684;9.48897;1.02383;2.35944;46.23803;92.17441;0.00503
2.74000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43387;1.22499;0.00197;4.21260;4.25628;9.48376;1.01488;2.33913;46.26142;92.63702;0.00503
2.75000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43381;1.22499;0.00197;4.21686;4.25572;9.47856;1.00597;2.31890;46.28461;93.09987;0.00503
2.76000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43376;1.22499;0.00197;4.22109;4.25516;9.47335;0.99710;2.29875;46.30759;93.56295;0.00503
2.77000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43370;1.22499;0.00197;4.22529;4.25460;9.46814;0.98826;2.27867;46.33038;94.02625;0.00503
2.78000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43364;1.22499;0.00197;4.22945;4.25404;9.46294;0.97945;2.25866;46.35297;94.48978;0.00503
2.79000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43359;1.22499;0.00197;4.23357;4.25348;9.45773;0.97068;2.23873;46.37536;94.95353;0.00503
2.80000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43353;1.22499;0.00197;4.23766;4.25292;9.45252;0.96194;2.21887;46.39754;95.41751;0.00503
2.81000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43347;1.22499;0.00197;4.24172;4.25236;9.44732;0.95324;2.19909;46.41953;95.88170;0.00503
2.82000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43341;1.22499;0.00197;4.24574;4.25180;9.44211;0.94457;2.17938;46.44133;96.34612;0.00503
2.83000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43336;1.22499;0.00197;4.24973;4.25124;9.43690;0.93594;2.15974;46.46293;96.81075;0.00503
2.84000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43330;1.22499;0.00197;4.25368;4.25068;9.43170;0.92734;2.14018;46.48433;97.27559;0.00503
2.85000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43324;1.22499;0.00197;4.25760;4.25012;9.42649;0.91878;2.12069;46.50553;97.74065;0.00503
2.86000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43319;1.22499;0.00197;4.26148;4.24956;9.42129;0.91024;2.10127;46.52655;98.20591;0.00503
2.87000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43313;1.22499;0.00197;4.26534;4.24900;9.41608;0.90175;2.08193;46.54737;98.67138;0.00503
2.88000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43307;1.22499;0.00197;4.26915;4.24844;9.41087;0.89328;2.06266;46.56799;99.13706;0.00503
2.89000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43302;1.22499;0.00197;4.27294;4.24788;9.40567;0.88485;2.04346;46.58843;99.60295;0.00503
2.90000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43296;1.22499;0.00197;4.27669;4.24732;9.40046;0.87645;2.02434;46.60867;100.06904;0.00503
2.91000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43290;1.22499;0.00197;4.28041;4.24676;9.39525;0.86809;2.00528;46.62872;100.53532;0.00503
2.92000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43284;1.22499;0.00197;4.28409;4.24620;9.39005;0.85976;1.98630;46.64859;101.00181;0.00503
2.93000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43279;1.22499;0.00197;4.28774;4.24564;9.38484;0.85146;1.96740;46.66826;101.46849;0.00503
2.94000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43273;1.22499;0.00197;4.29136;4.24508;9.37963;0.84320;1.94856;46.68775;101.93537;0.00503
2.95000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43267;1.22499;0.00197;4.29494;4.24452;9.37443;0.83497;1.92979;46.70704;102.40244;0.00503
2.96000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43262;1.22499;0.00197;4.29849;4.24396;9.36922;0.82677;1.91110;46.72616;102.86970;0.00503
2.97000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43256;1.22499;0.00197;4.30201;4.24340;9.36402;0.81861;1.89248;46.74508;103.33715;0.00503
2.98000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43250;1.22499;0.00197;4.30550;4.24284;9.35881;0.81048;1.87392;46.76382;103.80479;0.00503
2.99000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43244;1.22499;0.00197;4.30895;4.24228;9.35360;0.80238;1.85544;46.78237;104.27261;0.00503
3.00000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43239;1.22499;0.00197;4.31237;4.24172;9.34840;0.79431;1.83703;46.80074;104.74062;0.00503
3.01000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43233;1.22499;0.00197;4.31575;4.24116;9.34319;0.78628;1.81869;46.81893;105.20881;0.00503
3.02000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43227;1.22499;0.00197;4.31911;4.24060;9.33798;0.77828;1.80043;46.83694;105.67718;0.00503
3.03000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43222;1.22499;0.00197;4.32243;4.24004;9.33278;0.77031;1.78223;46.85476;106.14573;0.00503
3.04000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43216;1.22499;0.00197;4.32572;4.23948;9.32757;0.76237;1.76410;46.87240;106.61445;0.00503
3.05000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43210;1.22499;0.00197;4.32898;4.23892;9.32237;0.75447;1.74604;46.88986;107.08335;0.00503
3.06000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43204;1.22499;0.00197;4.33221;4.23836;9.31716;0.74659;1.72805;46.90714;107.55242;0.00503
3.07000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43199;1.22499;0.00197;4.33540;4.23780;9.31195;0.73875;1.71013;46.92424;108.02166;0.00503
3.08000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43193;1.22499;0.00197;4.33856;4.23724;9.30675;0.73095;1.69228;46.94116;108.49107;0.00503
3.09000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43187;1.22499;0.00197;4.34169;4.23668;9.30154;0.72317;1.67450;46.95791;108.96065;0.00503
3.10000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43182;1.22499;0.00197;4.34479;4.23612;9.29633;0.71543;1.65678;46.97448;109.43040;0.00503
3.11000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43176;1.22499;0.00197;4.34785;4.23556;9.29113;0.70771;1.63914;46.99087;109.90031;0.00503
3.12000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43170;1.22499;0.00197;4.35089;4.23500;9.28592;0.70003;1.62156;47.00708;110.37038;0.00503
3.13000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43165;1.22499;0.00197;4.35389;4.23444;9.28071;0.69238;1.60406;47.02312;110.84061;0.00503
3.14000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43159;1.22499;0.00197;4.35686;4.23388;9.27551;0.68477;1.58662;47.03899;111.31100;0.00503
3.15000;0.00000;9.81000;0.01000;0.04000;0.64000;0.43153;1.22499;0.00197;4.35980;4.23332;9.27030;0.67718;1.56925;47.05468;111.78155;0.00503
