t;h0;g;dt;r;cd;m;Density;rf;F_cw;F_g;F_a;F_res;a;v;h
65.59000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;30.12401;0.75705
65.60000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;30.09004;0.75705
65.61000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;30.05607;0.75705
65.62000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;30.02211;0.75705
65.63000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.98814;0.75705
65.64000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.95417;0.75705
65.65000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.92021;0.75705
65.66000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.88624;0.75705
65.67000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.85227;0.75705
65.68000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.81831;0.75705
65.69000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.78434;0.75705
65.70000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.75037;0.75705
65.71000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.71641;0.75705
65.72000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.68244;0.75705
65.73000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.64847;0.75705
65.74000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.61451;0.75705
65.75000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.58054;0.75705
65.76000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.54657;0.75705
65.77000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.51261;0.75705
65.78000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.47864;0.75705
65.79000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.44467;0.75705
65.80000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.41071;0.75705
65.81000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.37674;0.75705
65.82000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.34277;0.75705
65.83000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.30880;0.75705
65.84000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.27484;0.75705
65.85000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.24087;0.75705
65.86000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.20690;0.75705
65.87000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.17294;0.75705
65.88000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.13897;0.75705
65.89000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.10500;0.75705
65.90000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.07104;0.75705
65.91000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.03707;0.75705
65.92000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;29.00310;0.75705
65.93000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.96914;0.75705
65.94000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.93517;0.75705
65.95000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.90120;0.75705
65.96000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.86724;0.75705
65.97000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.83327;0.75705
65.98000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.79930;0.75705
65.99000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.76534;0.75705
66.00000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.73137;0.75705
66.01000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.69740;0.75705
66.02000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.66344;0.75705
66.03000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.62947;0.75705
66.04000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.59550;0.75705
66.05000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.56154;0.75705
66.06000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.52757;0.75705
66.07000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.49360;0.75705
66.08000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.45963;0.75705
66.09000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.42567;0.75705
66.10000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.39170;0.75705
66.11000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.35773;0.75705
66.12000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.32377;0.75705
66.13000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.28980;0.75705
66.14000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.25583;0.75705
66.15000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.22187;0.75705
66.16000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.18790;0.75705
66.17000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.15393;0.75705
66.18000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.11997;0.75705
66.19000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.08600;0.75705
66.20000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.05203;0.75705
66.21000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;28.01807;0.75705
66.22000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.98410;0.75705
66.23000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.95013;0.75705
66.24000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.91617;0.75705
66.25000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.88220;0.75705
66.26000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.84823;0.75705
66.27000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.81427;0.75705
66.28000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.78030;0.75705
66.29000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.74633;0.75705
66.30000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.71237;0.75705
66.31000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.67840;0.75705
66.32000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.64443;0.75705
66.33000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.61046;0.75705
66.34000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.57650;0.75705
66.35000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.54253;0.75705
66.36000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.50856;0.75705
66.37000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.47460;0.75705
66.38000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.44063;0.75705
66.39000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.40666;0.75705
66.40000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.37270;0.75705
66.41000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.33873;0.75705
66.42000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.30476;0.75705
66.43000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.27080;0.75705
66.44000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.23683;0.75705
66.45000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.20286;0.75705
66.46000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.16890;0.75705
66.47000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.13493;0.75705
66.48000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.10096;0.75705
66.49000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.06700;0.75705
66.50000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;27.03303;0.75705
66.51000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.99906;0.75705
66.52000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.96510;0.75705
66.53000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.93113;0.75705
66.54000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.89716;0.75705
66.55000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.86319;0.75705
66.56000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.82923;0.75705
66.57000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.79526;0.75705
66.58000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.76129;0.75705
66.59000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.72733;0.75705
66.60000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.69336;0.75705
66.61000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.65939;0.75705
66.62000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.62543;0.75705
66.63000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.59146;0.75705
66.64000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.55749;0.75705
66.65000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.52353;0.75705
66.66000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.48956;0.75705
66.67000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.45559;0.75705
66.68000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.42163;0.75705
66.69000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.38766;0.75705
66.70000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.35369;0.75705
66.71000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.31973;0.75705
66.72000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.28576;0.75705
66.73000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.25179;0.75705
66.74000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.21783;0.75705
66.75000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.18386;0.75705
66.76000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.14989;0.75705
66.77000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.11593;0.75705
66.78000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.08196;0.75705
66.79000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.04799;0.75705
66.80000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;26.01402;0.75705
66.81000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.98006;0.75705
66.82000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.94609;0.75705
66.83000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.91212;0.75705
66.84000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.87816;0.75705
66.85000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.84419;0.75705
66.86000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.81022;0.75705
66.87000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.77626;0.75705
66.88000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.74229;0.75705
66.89000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.70832;0.75705
66.90000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.67436;0.75705
66.91000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.64039;0.75705
66.92000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.60642;0.75705
66.93000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.57246;0.75705
66.94000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.53849;0.75705
66.95000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.50452;0.75705
66.96000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.47056;0.75705
66.97000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.43659;0.75705
66.98000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.40262;0.75705
66.99000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.36866;0.75705
67.00000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.33469;0.75705
67.01000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.30072;0.75705
67.02000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.26676;0.75705
67.03000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.23279;0.75705
67.04000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.19882;0.75705
67.05000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.16485;0.75705
67.06000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.13089;0.75705
67.07000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.09692;0.75705
67.08000;0.00000;9.81000;0.01000;1.64638122642802408E251;0.80000;0.43627;1.22500;0.37095;-4.27982;4.27982;0.00000;0.00000;0.00000;-3.39668;25.06295;0.75705
